,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2557,2012-05-06 01:52:30.0000004,7.3,2012-05-06 01:52:30 UTC,-73.946066,40.703117999999996,-73.967897,40.693267,1
2558,2012-07-06 22:23:20.0000002,8.1,2012-07-06 22:23:20 UTC,-73.96824699999999,40.755492,-73.990623,40.757498,1
2559,2012-11-08 09:20:00.000000141,8.5,2012-11-08 09:20:00 UTC,-73.990285,40.756941999999995,-73.979545,40.762091999999996,1
2560,2010-07-10 17:58:50.0000002,7.7,2010-07-10 17:58:50 UTC,-73.981995,40.76272,-73.958093,40.777116,1
2561,2015-02-27 18:08:24.0000003,10.0,2015-02-27 18:08:24 UTC,-73.964111328125,40.80799102783203,-73.98110961914062,40.781829833984375,1
2562,2015-03-07 22:45:21.0000001,8.5,2015-03-07 22:45:21 UTC,-73.98074340820312,40.750709533691406,-73.96537017822266,40.759090423583984,1
2563,2010-11-05 14:58:40.0000001,6.9,2010-11-05 14:58:40 UTC,-73.95790600000001,40.782036,-73.967848,40.76293,2
2564,2011-08-06 11:14:00.00000047,6.5,2011-08-06 11:14:00 UTC,-73.99295500000001,40.742852,-73.977992,40.76173,5
2565,2014-10-13 16:37:00.00000027,7.5,2014-10-13 16:37:00 UTC,-73.99401,40.751432,-73.978563,40.758272,1
2566,2011-03-13 18:59:00.000000210,5.3,2011-03-13 18:59:00 UTC,-73.992768,40.748655,-73.991747,40.735172,2
2567,2009-02-25 16:55:00.00000071,25.3,2009-02-25 16:55:00 UTC,-73.862747,40.768817,-73.996987,40.726612,1
2568,2009-07-23 16:57:00.00000069,10.9,2009-07-23 16:57:00 UTC,-73.967085,40.76419,-73.989623,40.754607,1
2569,2011-04-14 11:44:00.000000220,4.1,2011-04-14 11:44:00 UTC,-73.971453,40.7948,-73.973262,40.797823,1
2570,2011-06-28 21:11:39.0000004,14.9,2011-06-28 21:11:39 UTC,-74.00500799999999,40.707282,-73.99590699999999,40.759195,1
2571,2014-02-13 19:39:00.00000035,5.0,2014-02-13 19:39:00 UTC,-73.982957,40.771805,-73.980398,40.764920000000004,5
2572,2014-12-20 15:22:00.00000065,12.5,2014-12-20 15:22:00 UTC,-73.97916500000001,40.76189,-73.994485,40.750257,4
2573,2011-09-04 05:48:14.0000001,5.7,2011-09-04 05:48:14 UTC,-73.983293,40.762909,-73.977559,40.752447,1
2574,2012-03-25 10:56:11.0000002,8.5,2012-03-25 10:56:11 UTC,-73.985654,40.759768,-74.00328,40.735304,4
2575,2009-07-02 20:26:00.000000163,4.5,2009-07-02 20:26:00 UTC,-73.95326800000001,40.788309999999996,-73.955895,40.779565000000005,5
2576,2011-02-27 11:38:00.000000185,22.5,2011-02-27 11:38:00 UTC,-73.986837,40.758767,-73.92956,40.848684999999996,1
2577,2011-07-03 08:01:00.00000035,16.5,2011-07-03 08:01:00 UTC,-74.015765,40.711095,-73.980835,40.752002000000005,5
2578,2014-02-17 23:20:59.0000003,7.0,2014-02-17 23:20:59 UTC,-73.952388,40.772365,-73.975207,40.778490000000005,1
2579,2010-09-29 14:59:00.000000126,9.3,2010-09-29 14:59:00 UTC,-73.97288,40.758590000000005,-73.980968,40.753562,1
2580,2012-05-08 11:17:00.00000060,4.5,2012-05-08 11:17:00 UTC,-73.954475,40.784055,-73.959977,40.77613,2
2581,2010-11-01 10:56:41.0000002,30.9,2010-11-01 10:56:41 UTC,-73.870873,40.773672,-74.01526,40.711413,1
2582,2011-04-10 22:18:46.0000003,8.5,2011-04-10 22:18:46 UTC,-73.99345,40.727492,-74.010275,40.719169,1
2583,2015-01-15 22:32:27.0000002,9.0,2015-01-15 22:32:27 UTC,-73.99111938476562,40.76044845581055,-73.99564361572266,40.73894882202149,1
2584,2009-05-02 03:12:00.00000097,15.7,2009-05-02 03:12:00 UTC,-74.002367,40.75025,-73.943942,40.815242,5
2585,2009-07-22 15:49:00.000000167,8.5,2009-07-22 15:49:00 UTC,-73.988338,40.737423,-73.976748,40.758885,3
2586,2011-04-12 12:44:08.0000004,5.3,2011-04-12 12:44:08 UTC,-74.005418,40.7285,-74.004328,40.716346,1
2587,2011-07-12 18:41:40.0000003,4.9,2011-07-12 18:41:40 UTC,-73.973444,40.754675,-73.97934000000001,40.755018,1
2588,2009-11-04 18:53:00.000000168,14.9,2009-11-04 18:53:00 UTC,-73.96503,40.771547999999996,-73.90585,40.757104999999996,3
2589,2011-11-28 10:13:49.0000003,8.9,2011-11-28 10:13:49 UTC,-73.968274,40.759231,-73.984147,40.771553999999995,1
2590,2014-03-22 07:15:00.00000040,6.5,2014-03-22 07:15:00 UTC,-74.00567,40.708912,-73.96161500000001,40.76027,1
2591,2014-12-12 09:48:00.000000174,13.0,2014-12-12 09:48:00 UTC,-73.990787,40.750877,-73.98124,40.7594,1
2592,2009-10-29 04:08:05.0000001,11.3,2009-10-29 04:08:05 UTC,-73.978114,40.727008000000005,-74.00465,40.708583000000004,1
2593,2010-10-16 15:15:00.000000203,10.5,2010-10-16 15:15:00 UTC,-73.98236,40.768370000000004,-73.998708,40.745382,1
2594,2009-11-21 11:20:00.000000163,14.1,2009-11-21 11:20:00 UTC,-73.991495,40.723802,-74.015153,40.715523,3
2595,2009-07-25 21:24:02.0000001,4.9,2009-07-25 21:24:02 UTC,-73.990043,40.729513,-73.99629300000001,40.723634000000004,1
2596,2011-01-26 18:46:00.000000171,12.5,2011-01-26 18:46:00 UTC,-73.9745,40.754835,-73.99965300000001,40.713923,1
2597,2011-10-16 14:50:43.0000003,10.1,2011-10-16 14:50:43 UTC,-73.995814,40.769358000000004,-73.974452,40.756069000000004,3
2598,2013-07-17 23:50:00.000000105,8.0,2013-07-17 23:50:00 UTC,-73.987572,40.72932,-73.98015699999999,40.748827,2
2599,2009-06-04 03:44:00.0000008,8.9,2009-06-04 03:44:00 UTC,-73.979548,40.730154999999996,-73.985545,40.697936999999996,1
2600,2014-01-31 21:30:28.0000001,18.5,2014-01-31 21:30:28 UTC,-73.990482,40.728868,-73.98792399999999,40.773802,1
2601,2014-08-31 13:32:24.0000005,16.5,2014-08-31 13:32:24 UTC,-73.94411600000001,40.788111,-73.993981,40.759974,1
2602,2014-02-01 19:00:00.000000174,17.5,2014-02-01 19:00:00 UTC,-73.988035,40.718666999999996,-74.006117,40.67422,1
2603,2014-12-01 22:06:00.00000075,12.5,2014-12-01 22:06:00 UTC,-73.981675,40.745946999999994,-73.95472,40.777722,1
2604,2009-04-16 11:40:00.000000118,6.1,2009-04-16 11:40:00 UTC,-73.974397,40.763192,-73.974232,40.754852,5
2605,2009-09-21 19:15:00.000000269,8.9,2009-09-21 19:15:00 UTC,-73.972013,40.75541,-73.99838000000001,40.723905,1
2606,2010-10-08 23:48:03.0000005,5.7,2010-10-08 23:48:03 UTC,-74.001235,40.734497,-73.985034,40.742088,3
2607,2013-10-09 14:55:00.000000169,50.0,2013-10-09 14:55:00 UTC,-73.87100699999999,40.7736,-73.986317,40.631512,1
2608,2014-05-11 19:09:16.0000001,9.5,2014-05-11 19:09:16 UTC,-73.990599,40.724521,-74.012566,40.717074,1
2609,2009-01-06 18:31:00.00000077,10.9,2009-01-06 18:31:00 UTC,-74.008332,40.711735,-73.99149200000001,40.750455,5
2610,2012-01-07 00:12:00.000000196,7.7,2012-01-07 00:12:00 UTC,-73.973525,40.792382,-73.949822,40.777057,1
2611,2009-05-30 02:24:00.00000085,21.3,2009-05-30 02:24:00 UTC,-73.92579,40.761853,-73.956888,40.820947,2
2612,2010-12-07 21:29:00.0000004,5.7,2010-12-07 21:29:00 UTC,-73.999117,40.719297,-73.985422,40.717912,5
2613,2011-12-23 00:48:46.0000002,11.3,2011-12-23 00:48:46 UTC,-73.993465,40.741555,-73.958632,40.764789,3
2614,2014-02-09 23:51:51.0000001,37.0,2014-02-09 23:51:51 UTC,-73.776746,40.64513,-73.921759,40.617181,2
2615,2009-02-22 21:23:21.0000003,5.3,2009-02-22 21:23:21 UTC,-73.999969,40.761410999999995,-73.993763,40.752208,1
2616,2009-03-11 08:17:31.0000003,4.1,2009-03-11 08:17:31 UTC,-74.001674,40.73557,-74.001929,40.729537,3
2617,2012-05-11 14:26:19.0000001,14.5,2012-05-11 14:26:19 UTC,-73.96433,40.807471,-73.967715,40.768613,1
2618,2009-09-15 19:02:00.00000010,11.3,2009-09-15 19:02:00 UTC,-73.99409200000001,40.751185,-73.966678,40.761745,1
2619,2013-08-14 17:16:23.0000003,28.0,2013-08-14 17:16:23 UTC,-74.006884,40.729594,-73.969272,40.800815,1
2620,2012-10-16 13:52:00.000000105,33.8,2012-10-16 13:52:00 UTC,-73.86279499999999,40.769096999999995,-73.975267,40.755337,1
2621,2013-07-06 14:57:10.0000001,7.5,2013-07-06 14:57:10 UTC,-73.978075,40.745882,-73.98056600000001,40.759786,1
2622,2014-10-22 17:08:05.0000001,6.0,2014-10-22 17:08:05 UTC,-73.987673,40.724457,-74.00133199999999,40.731333,1
2623,2015-06-20 08:59:36.0000003,15.5,2015-06-20 08:59:36 UTC,-73.9689712524414,40.7607307434082,-73.9941864013672,40.75014877319336,3
2624,2009-04-27 11:11:01.0000005,15.7,2009-04-27 11:11:01 UTC,-74.00553000000001,40.748205,-73.988171,40.696083,2
2625,2014-11-19 07:23:50.0000005,17.5,2014-11-19 07:23:50 UTC,-74.012727,40.716898,-73.97115699999999,40.762119,2
2626,2015-01-07 03:58:27.0000001,8.5,2015-01-07 03:58:27 UTC,-73.98725891113281,40.729286193847656,-73.97958374023438,40.752117156982415,2
2627,2015-06-27 13:12:00.0000003,18.5,2015-06-27 13:12:00 UTC,-73.99456787109375,40.75064086914063,-73.98284912109375,40.77322006225585,1
2628,2010-01-05 23:33:23.0000003,4.9,2010-01-05 23:33:23 UTC,-73.994242,40.751003000000004,-73.994715,40.760626,1
2629,2010-07-23 10:38:00.000000185,8.5,2010-07-23 10:38:00 UTC,-73.99332700000001,40.747386999999996,-74.01019000000001,40.714392,1
2630,2012-01-21 06:21:19.0000001,4.9,2012-01-21 06:21:19 UTC,-73.936678,40.814,-73.936297,40.807294,1
2631,2012-08-23 19:17:00.000000270,11.3,2012-08-23 19:17:00 UTC,-74.01012,40.720622,-73.986537,40.762305,1
2632,2014-02-13 12:20:52.0000001,8.5,2014-02-13 12:20:52 UTC,-73.97052099999999,40.752354,-73.993707,40.762062,1
2633,2009-03-24 18:01:23.0000003,6.5,2009-03-24 18:01:23 UTC,-73.97511999999999,40.753213,-73.987627,40.73271,1
2634,2009-06-24 06:26:00.00000014,3.7,2009-06-24 06:26:00 UTC,-73.995892,40.686718,-73.996615,40.680883,2
2635,2010-04-27 18:03:00.000000239,29.7,2010-04-27 18:03:00 UTC,-73.78902,40.641523,-73.790213,40.763988,1
2636,2010-05-20 23:14:00.000000103,11.3,2010-05-20 23:14:00 UTC,-73.98957,40.73976,-73.979318,40.780275,5
2637,2012-04-19 04:28:38.0000002,7.7,2012-04-19 04:28:38 UTC,-73.989127,40.726791,-74.011188,40.713335,1
2638,2015-04-10 02:15:04.0000001,18.5,2015-04-10 02:15:04 UTC,-73.99388122558595,40.75152969360352,-74.01286315917969,40.70233917236328,1
2639,2013-10-03 09:01:36.0000004,79.0,2013-10-03 09:01:36 UTC,-73.985281,40.752603,-74.176925,40.694843,1
2640,2010-12-02 18:14:00.00000019,6.5,2010-12-02 18:14:00 UTC,-73.957988,40.764942,-73.94310300000001,40.790057,5
2641,2011-08-03 01:26:05.0000002,14.5,2011-08-03 01:26:05 UTC,-74.00546,40.739542,-73.947686,40.706918,1
2642,2015-05-07 09:58:47.0000006,7.0,2015-05-07 09:58:47 UTC,-73.95572662353516,40.779640197753906,-73.9767074584961,40.78852844238281,1
2643,2009-03-24 19:58:30.0000002,26.7,2009-03-24 19:58:30 UTC,-73.862883,40.769106,-73.979739,40.755132,1
2644,2010-06-09 17:33:44.0000001,4.5,2010-06-09 17:33:44 UTC,-73.953621,40.775519,-73.960435,40.766159,1
2645,2012-04-29 16:54:00.000000110,25.7,2012-04-29 16:54:00 UTC,-73.866225,40.77128,-73.97376,40.751207,6
2646,2012-05-19 01:17:00.000000180,28.5,2012-05-19 01:17:00 UTC,-73.990615,40.745973,-73.919077,40.83556,6
2647,2014-03-13 19:26:15.0000001,3.5,2014-03-13 19:26:15 UTC,-73.96354699999999,40.771194,-73.963431,40.775176,1
2648,2014-04-22 12:39:00.00000030,19.5,2014-04-22 12:39:00 UTC,-73.969738,40.7542,-74.00624499999999,40.710846999999994,2
2649,2014-10-01 13:25:00.0000002,19.0,2014-10-01 13:25:00 UTC,-73.987023,40.760975,-73.955182,40.765882,5
2650,2009-08-13 08:26:03.0000002,5.7,2009-08-13 08:26:03 UTC,-73.970084,40.789159000000005,-73.957635,40.779241999999996,1
2651,2009-09-01 15:22:00.00000037,7.3,2009-09-01 15:22:00 UTC,-73.954647,40.765654999999995,-73.950005,40.786248,2
2652,2011-05-03 23:58:56.0000003,6.5,2011-05-03 23:58:56 UTC,-73.987755,40.743986,-73.982886,40.759797999999996,1
2653,2011-06-16 09:56:00.00000071,14.1,2011-06-16 09:56:00 UTC,-73.97957,40.746718,-73.9524,40.78082,1
2654,2009-05-18 09:01:53.0000005,4.1,2009-05-18 09:01:53 UTC,-74.001346,40.730889000000005,-73.998235,40.735411,2
2655,2010-07-08 20:32:00.00000011,4.9,2010-07-08 20:32:00 UTC,-73.98053,40.744805,-73.989112,40.748207,1
2656,2012-04-30 07:15:16.0000002,6.5,2012-04-30 07:15:16 UTC,-73.99468399999999,40.689621,-73.99468399999999,40.689621,1
2657,2013-01-13 18:49:00.000000156,5.5,2013-01-13 18:49:00 UTC,-73.946893,40.781657,-73.952275,40.789742,5
2658,2010-12-22 15:48:48.0000002,5.3,2010-12-22 15:48:48 UTC,-73.969848,40.752897,-73.981259,40.749576,1
2659,2011-05-31 06:52:35.0000001,3.7,2011-05-31 06:52:35 UTC,-74.006316,40.730219,-74.004506,40.73771,1
2660,2009-06-12 01:59:00.00000029,6.5,2009-06-12 01:59:00 UTC,-73.999785,40.728327,-73.985075,40.719315,2
2661,2011-04-29 05:39:12.0000002,9.7,2011-04-29 05:39:12 UTC,-74.00590600000001,40.735928,-73.9827,40.777227,1
2662,2012-07-20 16:01:00.00000069,20.1,2012-07-20 16:01:00 UTC,-73.97914499999999,40.762112,-73.995648,40.758815000000006,1
2663,2014-12-05 23:34:12.0000006,11.0,2014-12-05 23:34:12 UTC,-73.988865,40.748554,-73.965108,40.761734999999994,2
2664,2012-12-24 09:48:27.0000001,7.0,2012-12-24 09:48:27 UTC,-73.95385300000001,40.778988,-73.964476,40.792188,1
2665,2013-09-14 21:42:50.0000006,8.5,2013-09-14 21:42:50 UTC,-73.97123,40.751252,-73.990105,40.734193,3
2666,2009-03-30 05:51:54.0000002,4.2,2009-03-30 05:51:54 UTC,-73.96643,40.76471,-73.964113,40.773471,1
2667,2009-10-20 23:06:00.000000132,5.7,2009-10-20 23:06:00 UTC,-73.99209,40.756987,-73.99564000000001,40.764093,2
2668,2014-05-07 12:57:00.00000062,19.5,2014-05-07 12:57:00 UTC,-74.01544,40.711135,-73.991085,40.75615,1
2669,2014-07-27 04:41:00.00000049,7.5,2014-07-27 04:41:00 UTC,-73.982112,40.731967,-73.97598,40.75012,1
2670,2009-03-25 06:34:27.0000001,6.1,2009-03-25 06:34:27 UTC,-73.954461,40.781108,-73.953391,40.764842,1
2671,2010-03-22 19:22:38.0000001,9.3,2010-03-22 19:22:38 UTC,-73.999306,40.717231,-73.975608,40.724225,1
2672,2011-09-08 10:36:44.0000002,7.3,2011-09-08 10:36:44 UTC,-74.003066,40.750576,-73.988759,40.768813,1
2673,2012-01-21 01:04:00.0000002,11.3,2012-01-21 01:04:00 UTC,-74.006747,40.739822,-73.987498,40.719972,1
2674,2013-11-03 04:10:00.00000058,10.0,2013-11-03 04:10:00 UTC,-74.001067,40.729341999999995,-73.97953000000001,40.749334999999995,1
2675,2014-05-16 00:14:00.000000185,19.0,2014-05-16 00:14:00 UTC,-74.005025,40.722755,-73.95236,40.779866999999996,1
2676,2009-02-25 19:41:23.0000002,7.9,2009-02-25 19:41:23 UTC,-73.994686,40.736521999999994,-73.98401199999999,40.727072,1
2677,2013-02-24 22:33:59.0000001,13.0,2013-02-24 22:33:59 UTC,-73.99789200000001,40.724222999999995,-73.982238,40.768262,1
2678,2013-06-18 13:18:00.00000092,5.5,2013-06-18 13:18:00 UTC,-73.978285,40.737182000000004,-73.970902,40.747240000000005,2
2679,2010-05-18 21:43:00.0000008,8.1,2010-05-18 21:43:00 UTC,-74.01015799999999,40.72055,-73.987705,40.714282,5
2680,2010-11-11 08:13:00.000000136,8.9,2010-11-11 08:13:00 UTC,-73.956523,40.783907,-73.980963,40.784659999999995,1
2681,2011-11-28 19:05:00.000000207,12.1,2011-11-28 19:05:00 UTC,-73.992997,40.742593,-73.97153,40.782297,1
2682,2013-04-30 15:13:00.00000012,6.0,2013-04-30 15:13:00 UTC,-73.991985,40.743987,-73.98481,40.753634999999996,5
2683,2013-10-31 07:39:00.0000005,8.5,2013-10-31 07:39:00 UTC,-73.940538,40.793242,-73.95118199999999,40.774287,2
2684,2013-11-16 21:35:55.0000002,10.0,2013-11-16 21:35:55 UTC,-73.958603,40.764696,-73.981624,40.73669,1
2685,2014-07-21 20:30:00.000000143,10.0,2014-07-21 20:30:00 UTC,-73.97508499999999,40.752562,-74.004982,40.731871999999996,1
2686,2009-12-25 14:29:00.00000057,14.5,2009-12-25 14:29:00 UTC,-73.999317,40.743992,-73.97223000000001,40.796308,1
2687,2010-01-03 19:35:27.0000001,8.1,2010-01-03 19:35:27 UTC,-73.99198299999999,40.744233,-73.988938,40.748282,1
2688,2014-04-03 11:31:19.0000003,20.0,2014-04-03 11:31:19 UTC,-73.985823,40.759541,-74.01504399999999,40.70479,1
2689,2010-08-12 19:22:26.0000004,4.5,2010-08-12 19:22:26 UTC,-73.962352,40.772942,-73.962907,40.774907,1
2690,2010-11-16 12:15:40.0000001,11.3,2010-11-16 12:15:40 UTC,-73.981213,40.760227,-73.992757,40.734633,1
2691,2015-01-12 08:59:51.0000008,7.5,2015-01-12 08:59:51 UTC,-74.00018310546875,40.74287796020508,-73.98298645019531,40.73875045776367,1
2692,2014-02-10 12:00:00.000000115,15.5,2014-02-10 12:00:00 UTC,-73.9445,40.775327000000004,-73.98439499999999,40.769791999999995,2
2693,2010-08-18 22:48:35.0000001,8.5,2010-08-18 22:48:35 UTC,-74.001337,40.731274,-74.008223,40.711402,1
2694,2012-08-31 16:42:00.000000142,49.8,2012-08-31 16:42:00 UTC,-73.780022,40.647177,-73.976485,40.746387,1
2695,2012-08-01 14:34:00.000000194,5.7,2012-08-01 14:34:00 UTC,-73.984515,40.758392,-73.973417,40.757635,1
2696,2013-03-15 00:29:00.00000094,8.5,2013-03-15 00:29:00 UTC,-73.78931,40.647765,-73.78488,40.666577000000004,6
2697,2011-03-03 20:22:23.0000001,6.1,2011-03-03 20:22:23 UTC,-74.008057,40.740313,-74.00104,40.735093,2
2698,2012-12-17 22:33:00.000000213,8.0,2012-12-17 22:33:00 UTC,-73.984023,40.731927,-73.96430699999999,40.756161999999996,6
2699,2013-04-06 02:45:00.00000051,11.5,2013-04-06 02:45:00 UTC,-73.985952,40.726677,-73.963432,40.711467,1
2700,2012-02-12 15:56:08.0000003,4.5,2012-02-12 15:56:08 UTC,-73.983227,40.738918,-73.990085,40.729452,1
2701,2013-04-12 20:13:42.0000001,10.0,2013-04-12 20:13:42 UTC,-74.00553599999999,40.741006,-74.01557700000001,40.709957,1
2702,2015-03-07 10:02:38.0000003,5.5,2015-03-07 10:02:38 UTC,-73.96630859375,40.79444122314453,-73.9620132446289,40.805259704589844,6
2703,2011-08-19 00:42:02.0000001,8.9,2011-08-19 00:42:02 UTC,-73.957574,40.769887,-73.98515400000001,40.732201,1
2704,2012-07-20 09:26:27.0000001,6.9,2012-07-20 09:26:27 UTC,-74.011608,40.714802,-74.008608,40.704201,1
2705,2009-04-23 07:30:04.0000003,8.5,2009-04-23 07:30:04 UTC,-73.947808,40.775315,-73.97479,40.757487,1
2706,2009-07-13 16:44:00.00000090,7.7,2009-07-13 16:44:00 UTC,-73.982292,40.745407,-73.96329,40.765875,2
2707,2010-02-26 12:38:01.0000001,8.1,2010-02-26 12:38:01 UTC,-73.968351,40.762265,-73.990636,40.761204,1
2708,2011-03-14 23:35:52.0000002,4.5,2011-03-14 23:35:52 UTC,-73.987437,40.738756,-73.979159,40.747878,1
2709,2013-07-01 13:58:32.0000005,20.5,2013-07-01 13:58:32 UTC,-73.954938,40.769195,-73.99219699999999,40.750712,1
2710,2014-11-10 19:16:00.00000034,4.5,2014-11-10 19:16:00 UTC,-73.98633199999999,40.734204999999996,-73.98440500000001,40.728707,2
2711,2011-01-14 17:07:36.0000001,5.7,2011-01-14 17:07:36 UTC,-73.982524,40.735653000000006,-73.988734,40.748532,1
2712,2014-09-17 11:02:00.000000157,12.5,2014-09-17 11:02:00 UTC,-73.97465,40.762240000000006,-73.9802,40.732185,1
2713,2015-01-29 12:22:31.0000004,10.0,2015-01-29 12:22:31 UTC,-73.9668426513672,40.79374313354492,-73.96183776855469,40.773921966552734,1
2714,2013-08-23 21:34:46.0000005,6.0,2013-08-23 21:34:46 UTC,-73.99954100000001,40.733670000000004,-74.005271,40.739844,3
2715,2013-03-09 22:20:34.0000004,6.0,2013-03-09 22:20:34 UTC,-73.998835,40.724702,-73.995908,40.732458,2
2716,2015-05-30 13:26:30.0000002,21.5,2015-05-30 13:26:30 UTC,-73.99860382080078,40.74515151977539,-73.98533630371094,40.71092224121094,1
2717,2009-06-26 23:02:00.000000223,6.5,2009-06-26 23:02:00 UTC,-73.980325,40.765073,-73.991783,40.749867,1
2718,2009-10-08 18:05:30.0000002,5.7,2009-10-08 18:05:30 UTC,-73.982151,40.772528,-73.981531,40.783538,1
2719,2014-05-14 14:31:00.000000111,7.0,2014-05-14 14:31:00 UTC,-73.95482700000001,40.780737,-73.959917,40.773645,6
2720,2012-03-16 23:31:12.0000004,12.1,2012-03-16 23:31:12 UTC,-73.992837,40.689914,-74.001354,40.725183,1
2721,2012-11-25 22:30:29.0000002,7.0,2012-11-25 22:30:29 UTC,-73.975538,40.749493,-73.988977,40.758842,1
2722,2013-03-12 12:25:00.00000024,10.5,2013-03-12 12:25:00 UTC,0.0,0.0,0.0,0.0,3
2723,2009-04-06 16:06:00.00000052,8.5,2009-04-06 16:06:00 UTC,-73.958083,40.76933,-73.965528,40.755152,1
2724,2009-09-08 12:27:27.0000002,5.3,2009-09-08 12:27:27 UTC,-73.994132,40.732155,-73.981811,40.737390000000005,1
2725,2011-06-05 10:04:00.00000082,4.5,2011-06-05 10:04:00 UTC,-73.98461,40.769478,-73.993257,40.757482,4
2726,2014-05-18 01:00:01.0000005,10.0,2014-05-18 01:00:01 UTC,-73.985279,40.741875,-73.982405,40.771415999999995,2
2727,2009-10-09 17:42:46.0000001,8.9,2009-10-09 17:42:46 UTC,-73.98212099999999,40.773175,-74.00825999999999,40.748810999999996,1
2728,2011-04-20 23:11:30.0000003,8.1,2011-04-20 23:11:30 UTC,-73.98880799999999,40.723108,-73.98535799999999,40.760847,1
2729,2014-01-16 01:53:16.0000002,4.0,2014-01-16 01:53:16 UTC,-73.988427,40.736319,-73.992948,40.730104,1
2730,2014-03-08 01:48:00.00000012,12.0,2014-03-08 01:48:00 UTC,-73.97836,40.724887,-74.003997,40.742327,3
2731,2009-03-21 12:05:00.00000050,4.5,2009-03-21 12:05:00 UTC,-73.96951700000001,40.757483,-73.961383,40.768763,1
2732,2011-03-02 09:44:00.000000129,10.1,2011-03-02 09:44:00 UTC,-73.946758,40.784420000000004,-73.98201800000001,40.77479,1
2733,2013-12-19 14:07:00.000000174,7.5,2013-12-19 14:07:00 UTC,-73.976712,40.755672,-73.980327,40.744892,5
2734,2013-04-02 20:02:00.000000209,18.0,2013-04-02 20:02:00 UTC,-74.006252,40.733087,-73.97524,40.787422,1
2735,2014-01-31 09:54:00.000000219,16.0,2014-01-31 09:54:00 UTC,-74.017087,40.708952000000004,-73.992222,40.751622,5
2736,2014-04-01 09:57:39.0000005,9.5,2014-04-01 09:57:39 UTC,-73.958724,40.778262,-73.972482,40.759353000000004,1
2737,2014-08-13 16:22:59.0000004,14.5,2014-08-13 16:22:59 UTC,-74.001143,40.722796,-73.980361,40.751107,1
2738,2012-03-31 02:49:00.000000136,6.9,2012-03-31 02:49:00 UTC,-73.999877,40.728562,-74.010712,40.708032,2
2739,2013-06-13 09:42:42.0000004,7.0,2013-06-13 09:42:42 UTC,-74.004661,40.730688,-74.013631,40.715568,1
2740,2009-11-07 01:56:00.000000189,9.7,2009-11-07 01:56:00 UTC,-73.980223,40.751678000000005,-73.97466700000001,40.787492,1
2741,2013-06-18 09:37:44.0000002,15.5,2013-06-18 09:37:44 UTC,-74.012736,40.701506,-73.980165,40.735837,1
2742,2013-09-29 11:33:33.0000005,34.0,2013-09-29 11:33:33 UTC,-73.78965699999999,40.643888000000004,-73.82655,40.769020000000005,2
2743,2014-05-22 00:06:54.0000001,10.5,2014-05-22 00:06:54 UTC,-73.969928,40.75307,-74.003495,40.742694,1
2744,2014-12-12 18:19:00.00000045,5.5,2014-12-12 18:19:00 UTC,-73.998272,40.740547,-74.005137,40.729625,6
2745,2012-12-01 18:08:21.0000001,7.0,2012-12-01 18:08:21 UTC,-74.00229300000001,40.755833,-73.990963,40.755803,1
2746,2014-04-27 09:34:00.000000102,57.33,2014-04-27 09:34:00 UTC,-73.790025,40.647137,-73.989398,40.756177,1
2747,2009-01-14 13:35:00.00000076,8.1,2009-01-14 13:35:00 UTC,0.0,0.0,0.0,0.0,2
2748,2010-09-12 19:22:05.0000005,4.1,2010-09-12 19:22:05 UTC,-73.996542,40.737868,-73.945438,40.820603000000006,1
2749,2011-05-05 18:14:00.000000186,3.7,2011-05-05 18:14:00 UTC,-73.971773,40.797283,-73.966797,40.803875,1
2750,2011-07-05 00:09:28.0000002,6.5,2011-07-05 00:09:28 UTC,-73.984798,40.748096999999994,-73.991781,40.759452,1
2751,2011-12-13 23:51:00.00000035,7.7,2011-12-13 23:51:00 UTC,-73.977513,40.755082,-73.954387,40.786970000000004,5
2752,2010-12-15 23:01:00.000000159,6.1,2010-12-15 23:01:00 UTC,-74.002452,40.733445,-73.98982,40.72572,1
2753,2012-05-18 08:20:00.00000037,8.1,2012-05-18 08:20:00 UTC,-73.95245200000001,40.772657,-73.96918000000001,40.76056,1
2754,2013-04-07 08:47:16.0000003,28.5,2013-04-07 08:47:16 UTC,-73.99704200000001,40.722544,-73.870594,40.773882,1
2755,2010-08-23 16:43:00.000000144,10.9,2010-08-23 16:43:00 UTC,-74.005385,40.706577,-73.983027,40.73506,5
2756,2012-10-19 22:49:23.0000003,4.5,2012-10-19 22:49:23 UTC,-73.98319599999999,40.771522999999995,-73.989499,40.762877,1
2757,2013-04-26 23:46:26.0000002,7.0,2013-04-26 23:46:26 UTC,-73.98307700000001,40.741896999999994,-73.998423,40.733066,1
2758,2013-06-26 09:38:00.000000128,7.5,2013-06-26 09:38:00 UTC,-73.963552,40.765867,-73.950632,40.783175,1
2759,2014-09-14 03:24:00.00000027,25.5,2014-09-14 03:24:00 UTC,-73.98796,40.74779,-73.92918,40.68391,2
2760,2014-11-05 00:34:57.0000004,11.5,2014-11-05 00:34:57 UTC,-74.008905,40.740719,-73.996966,40.767047,3
2761,2014-12-06 12:18:08.0000003,4.5,2014-12-06 12:18:08 UTC,-73.975352,40.752497999999996,-73.970205,40.756513,2
2762,2012-08-24 22:13:56.0000002,6.5,2012-08-24 22:13:56 UTC,-73.986068,40.759049,-73.977589,40.74553,3
